  0.516370E+00  0.100462E+02  0.906187E-01
  0.519104E+00  0.999859E+01  0.900966E-01
  0.521838E+00  0.992656E+01  0.903191E-01
  0.524572E+00  0.996835E+01  0.899353E-01
  0.527306E+00  0.989824E+01  0.888403E-01
  0.530040E+00  0.994126E+01  0.899414E-01
  0.532774E+00  0.975502E+01  0.876733E-01
  0.535508E+00  0.995926E+01  0.893067E-01
  0.538242E+00  0.984426E+01  0.894798E-01
  0.540976E+00  0.100216E+02  0.889676E-01
  0.543710E+00  0.977949E+01  0.888398E-01
  0.546445E+00  0.971268E+01  0.875658E-01
  0.549179E+00  0.981250E+01  0.881416E-01
  0.551913E+00  0.973480E+01  0.872349E-01
  0.554647E+00  0.965574E+01  0.878560E-01
  0.557381E+00  0.975341E+01  0.881050E-01
  0.560115E+00  0.970166E+01  0.861373E-01
  0.562849E+00  0.966685E+01  0.866737E-01
  0.565583E+00  0.966314E+01  0.869525E-01
  0.568317E+00  0.971318E+01  0.878316E-01
  0.571051E+00  0.962896E+01  0.859449E-01
  0.573785E+00  0.964979E+01  0.860401E-01
  0.576519E+00  0.960836E+01  0.861758E-01
  0.579253E+00  0.957509E+01  0.865258E-01
  0.581987E+00  0.964748E+01  0.855291E-01
  0.584721E+00  0.960056E+01  0.864180E-01
  0.587455E+00  0.971582E+01  0.864378E-01
  0.590189E+00  0.952025E+01  0.852246E-01
  0.592923E+00  0.948155E+01  0.862669E-01
  0.595657E+00  0.954931E+01  0.848952E-01
  0.598391E+00  0.949038E+01  0.848764E-01
  0.601125E+00  0.946803E+01  0.852916E-01
  0.603859E+00  0.954703E+01  0.850001E-01
  0.606593E+00  0.956748E+01  0.844451E-01
  0.609328E+00  0.947918E+01  0.851127E-01
  0.612062E+00  0.938601E+01  0.841731E-01
  0.614796E+00  0.938604E+01  0.848485E-01
  0.617530E+00  0.936844E+01  0.834874E-01
  0.620264E+00  0.940216E+01  0.847081E-01
  0.622998E+00  0.929332E+01  0.837934E-01
  0.625732E+00  0.926275E+01  0.837625E-01
  0.628466E+00  0.938396E+01  0.831192E-01
  0.631200E+00  0.932460E+01  0.827540E-01
  0.633934E+00  0.920400E+01  0.838750E-01
  0.636668E+00  0.921365E+01  0.827261E-01
  0.639402E+00  0.904859E+01  0.822778E-01
  0.642136E+00  0.902293E+01  0.814611E-01
  0.644870E+00  0.920410E+01  0.822715E-01
  0.647604E+00  0.906510E+01  0.829685E-01
  0.650338E+00  0.913025E+01  0.823260E-01
  0.653072E+00  0.904127E+01  0.809834E-01
